trade_date,exchange,symbol,n_rows,first_timestamp,last_timestamp,duration_seconds,mean_snapshot_interval_ms,p50_snapshot_interval_ms,p95_snapshot_interval_ms,p99_snapshot_interval_ms,n_duplicate_timestamps,n_duplicate_sequence_numbers,n_non_monotonic_sequence,n_missing_values_by_column,n_crossed_book_rows,n_zero_or_negative_price_rows,n_zero_or_negative_size_rows,spread_mean,spread_p50,spread_p95,depth_top10_mean,depth_top10_p50,depth_top10_p95,file_size_mb
2024-06-30,BINANCE,ETH-USDT,275122,2024-06-30 00:00:00.056000+00:00,2024-06-30 23:59:59.828000+00:00,86399.772,314.0428102543972,200.0,800.99968,1101.0001920000002,0,0,0,{},0,0,0,0.01004796288907528,0.010009765625,0.010009765625,153.25732421875,145.44195556640625,215.4599151611328,1016.2252
2024-07-09,BINANCE,ETH-USDT,289061,2024-07-09 00:00:00.125999872+00:00,2024-07-09 23:59:59.585999872+00:00,86399.46,298.8980142530962,200.0,800.0,1000.9999359999999,0,0,0,{},0,0,0,0.010192198678851128,0.010009765625,0.010009765625,79.26195526123047,73.92640686035156,125.927001953125,1226.9366
2024-07-10,BINANCE,ETH-USDT,335634,2024-07-10 00:00:02.387000064+00:00,2024-07-10 23:59:59.804000+00:00,86397.416999,257.41633569981497,200.0,700.0,900.9999359999999,0,0,0,{},0,0,0,0.01013392023742199,0.010009765625,0.010009765625,89.468994140625,84.05075454711914,136.0910507202148,1226.9366
2024-07-11,BINANCE,ETH-USDT,304090,2024-07-11 00:00:00.004000+00:00,2024-07-11 23:59:59.365999872+00:00,86399.361999,284.1252462268349,200.0,701.000192,1000.9999359999999,0,0,0,{},0,0,0,0.010397656820714474,0.010009765625,0.010009765625,95.08460235595703,88.74264907836914,146.01085357666017,1226.9366
2024-07-12,BINANCE,ETH-USDT,300348,2024-07-12 00:00:00.065999872+00:00,2024-07-12 23:59:59.979000064+00:00,86399.913,287.66697519932615,200.0,799.999744,1000.9999359999999,0,0,0,{},0,0,0,0.010155090130865574,0.010009765625,0.010009765625,92.55619049072266,87.03664779663086,150.89936676025388,1226.9366
2024-07-13,BINANCE,ETH-USDT,300074,2024-07-13 00:00:07.181999872+00:00,2024-07-13 23:59:59.860000+00:00,86392.678,287.90553631992213,200.0,700.9999359999999,1000.0,0,0,0,{},0,0,0,0.010051905177533627,0.010009765625,0.010009765625,125.6810531616211,117.86746215820312,187.54651412963855,1226.9366
2024-07-14,BINANCE,ETH-USDT,295565,2024-07-14 00:00:05.463000064+00:00,2024-07-14 23:59:59.768999936+00:00,86394.305999,292.30321013341273,200.0,700.9999359999999,1000.0,0,0,0,{},0,0,0,0.01008468959480524,0.010009765625,0.010009765625,132.66966247558594,118.30158996582031,200.01332702636716,1226.9366
2024-07-15,BINANCE,ETH-USDT,265563,2024-07-15 00:00:03.171000064+00:00,2024-07-15 23:59:59.859000064+00:00,86396.688,325.33528140321283,200.00025599999998,800.9999359999999,1100.0,0,0,0,{},0,0,0,0.010174887254834175,0.010009765625,0.010009765625,104.75393676757812,99.60961151123047,159.4882598876953,1226.9366
2024-07-16,BINANCE,ETH-USDT,274858,2024-07-16 00:00:03.360999936+00:00,2024-07-16 23:59:59.020000+00:00,86395.659,314.32948405921627,200.0,800.9999359999999,1100.0,0,0,0,{},0,0,0,0.01017822977155447,0.010009765625,0.010009765625,138.8280029296875,107.78374862670898,332.1468032836914,1226.9366
2024-07-17,BINANCE,ETH-USDT,261561,2024-07-17 00:00:00.020000+00:00,2024-07-17 23:59:59.684999936+00:00,86399.664999,330.32445710328795,200.00025599999998,800.9999359999999,1100.0,0,0,0,{},0,0,0,0.010102511383593082,0.010009765625,0.010009765625,146.40835571289062,122.88269805908203,295.3643798828125,1226.9366
